"city","pm25","temperature","risk_score","level","avg_pm25","spike","time","diff"
"Delhi","108.7","19.7","82.0","MODERATE","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","31.7","24.1","29.419999999999998","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","29.8","27.2","29.02","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","31.7","24.8","29.629999999999995","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","81.0","19.5","62.55","MODERATE","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","31.7","24.8","29.629999999999995","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","108.7","19.7","82.0","MODERATE","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","108.7","19.7","82.0","MODERATE","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","28.9","27.0","28.33","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","108.7","19.5","81.94","MODERATE","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","108.7","19.7","82.0","MODERATE","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","29.8","27.2","29.02","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","31.7","24.1","29.419999999999998","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","81.0","19.5","62.55","MODERATE","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","29.8","27.2","29.02","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","30.7","30.0","30.49","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","110.0","32.0","86.6","MODERATE","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","29.8","27.2","29.02","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","29.8","27.2","29.02","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","28.9","27.0","28.33","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","108.7","19.7","82.0","MODERATE","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","30.7","30.0","30.49","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","30.7","27.4","29.709999999999997","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","100.0","30.0","79.0","MODERATE","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","28.6","27.3","28.21","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","29.8","27.2","29.02","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","29.8","27.1","28.990000000000002","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","800.0","50.0","575.0","SEVERE","66.07065217391305","SPIKE","1772127846450","-1"
"Delhi","29.8","27.1","28.990000000000002","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","108.7","19.7","82.0","MODERATE","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","28.6","27.3","28.21","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","30.7","30.0","30.49","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","29.8","27.1","28.990000000000002","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","28.6","27.3","28.21","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","28.6","27.4","28.24","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","108.7","19.5","81.94","MODERATE","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","29.8","27.2","29.02","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","29.8","27.1","28.990000000000002","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","28.6","27.4","28.24","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","29.8","27.1","28.990000000000002","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","30.7","27.4","29.709999999999997","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","108.7","19.7","82.0","MODERATE","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","28.6","27.4","28.24","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","29.8","27.1","28.990000000000002","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","28.6","27.3","28.21","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","81.0","19.5","62.55","MODERATE","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","28.6","27.3","28.21","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","28.6","27.4","28.24","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","28.6","27.3","28.21","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","28.6","27.4","28.24","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","30.7","30.0","30.49","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","30.7","30.0","30.49","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","400.0","35.0","290.5","SEVERE","66.07065217391305","SPIKE","1772127846450","-1"
"Delhi","108.7","19.7","82.0","MODERATE","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","81.0","19.5","62.55","MODERATE","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","29.8","27.2","29.02","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","29.8","27.1","28.990000000000002","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","29.8","27.2","29.02","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","28.6","27.4","28.24","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","28.6","27.3","28.21","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","30.7","30.0","30.49","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","30.7","30.0","30.49","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","30.7","27.4","29.709999999999997","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","29.8","27.2","29.02","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","28.6","27.3","28.21","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","30.7","30.0","30.49","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","28.9","27.0","28.33","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","31.7","24.1","29.419999999999998","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","28.6","27.3","28.21","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","30.7","30.0","30.49","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","102.7","19.8","77.83","MODERATE","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","29.8","27.1","28.990000000000002","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","700.0","48.0","504.3999999999999","SEVERE","66.07065217391305","SPIKE","1772127846450","-1"
"Delhi","31.7","24.1","29.419999999999998","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","31.7","24.1","29.419999999999998","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","31.7","24.1","29.419999999999998","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","29.8","27.1","28.990000000000002","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","31.7","24.1","29.419999999999998","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","105.0","31.0","82.8","MODERATE","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","28.6","27.4","28.24","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","29.8","27.2","29.02","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","28.6","27.3","28.21","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","180.0","35.0","136.5","HIGH","66.07065217391305","SPIKE","1772127846450","-1"
"Delhi","108.7","19.7","82.0","MODERATE","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","28.6","27.4","28.24","LOW","66.07065217391305","NORMAL","1772127846450","-1"
"Delhi","28.6","27.4","28.24","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","180.0","35.0","136.5","HIGH","66.23118279569893","SPIKE","1772127846450","1"
"Delhi","108.7","19.7","82.0","MODERATE","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","29.8","27.2","29.02","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","28.6","27.3","28.21","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","105.0","31.0","82.8","MODERATE","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","28.6","27.4","28.24","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","29.8","27.1","28.990000000000002","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","31.7","24.1","29.419999999999998","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","31.7","24.1","29.419999999999998","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","31.7","24.1","29.419999999999998","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","700.0","48.0","504.3999999999999","SEVERE","66.23118279569893","SPIKE","1772127846450","1"
"Delhi","31.7","24.1","29.419999999999998","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","102.7","19.8","77.83","MODERATE","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","29.8","27.1","28.990000000000002","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","28.6","27.3","28.21","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","30.7","30.0","30.49","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","28.9","27.0","28.33","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","31.7","24.1","29.419999999999998","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","28.6","27.3","28.21","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","30.7","30.0","30.49","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","30.7","27.4","29.709999999999997","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","29.8","27.2","29.02","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","30.7","30.0","30.49","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","30.7","30.0","30.49","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","28.6","27.4","28.24","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","28.6","27.3","28.21","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","29.8","27.1","28.990000000000002","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","29.8","27.2","29.02","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","81.0","19.5","62.55","MODERATE","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","29.8","27.2","29.02","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","400.0","35.0","290.5","SEVERE","66.23118279569893","SPIKE","1772127846450","1"
"Delhi","108.7","19.7","82.0","MODERATE","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","30.7","30.0","30.49","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","30.7","30.0","30.49","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","28.6","27.3","28.21","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","28.6","27.4","28.24","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","28.6","27.3","28.21","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","28.6","27.4","28.24","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","28.6","27.3","28.21","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","81.0","19.5","62.55","MODERATE","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","28.6","27.4","28.24","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","29.8","27.1","28.990000000000002","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","81.0","19.5","62.55","MODERATE","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","108.7","19.7","82.0","MODERATE","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","29.8","27.1","28.990000000000002","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","30.7","27.4","29.709999999999997","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","29.8","27.1","28.990000000000002","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","28.6","27.4","28.24","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","108.7","19.5","81.94","MODERATE","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","29.8","27.2","29.02","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","28.6","27.3","28.21","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","28.6","27.4","28.24","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","30.7","30.0","30.49","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","29.8","27.1","28.990000000000002","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","108.7","19.7","82.0","MODERATE","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","28.6","27.3","28.21","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","800.0","50.0","575.0","SEVERE","66.23118279569893","SPIKE","1772127846450","1"
"Delhi","29.8","27.1","28.990000000000002","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","29.8","27.2","29.02","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","29.8","27.1","28.990000000000002","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","100.0","30.0","79.0","MODERATE","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","28.6","27.3","28.21","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","30.7","30.0","30.49","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","30.7","27.4","29.709999999999997","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","28.9","27.0","28.33","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","108.7","19.7","82.0","MODERATE","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","29.8","27.2","29.02","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","29.8","27.2","29.02","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","30.7","30.0","30.49","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","110.0","32.0","86.6","MODERATE","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","81.0","19.5","62.55","MODERATE","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","29.8","27.2","29.02","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","29.8","27.2","29.02","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","31.7","24.1","29.419999999999998","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","108.7","19.5","81.94","MODERATE","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","108.7","19.7","82.0","MODERATE","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","108.7","19.7","82.0","MODERATE","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","28.9","27.0","28.33","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","31.7","24.8","29.629999999999995","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","108.7","19.7","82.0","MODERATE","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","31.7","24.8","29.629999999999995","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","81.0","19.5","62.55","MODERATE","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","31.7","24.1","29.419999999999998","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","29.8","27.2","29.02","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","30.7","30.0","30.49","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","108.7","19.7","82.0","MODERATE","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","28.6","27.3","28.21","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","30.7","30.0","30.49","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","29.8","27.2","29.02","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","29.8","27.2","29.02","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","31.7","24.8","29.629999999999995","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Delhi","28.6","27.3","28.21","LOW","66.23118279569893","NORMAL","1772127846450","1"
"Mumbai","57.2","27.1","48.17","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","57.2","27.1","48.17","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","18.5","26.2","20.81","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","18.5","26.2","20.81","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","57.2","27.1","48.17","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","62.9","26.9","52.099999999999994","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","49.7","27.1","42.92","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","51.5","27.1","44.18","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","57.2","27.1","48.17","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","51.5","27.1","44.18","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","62.9","26.9","52.099999999999994","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","54.4","27.1","46.21","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","57.2","27.1","48.17","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","57.2","27.1","48.17","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","57.2","27.1","48.17","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","57.2","27.1","48.17","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","49.7","27.1","42.92","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","51.5","27.1","44.18","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","49.7","27.1","42.92","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","57.2","27.1","48.17","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","51.5","27.1","44.18","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","57.2","27.1","48.17","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","450.0","44.0","328.2","SEVERE","60.3","SPIKE","1772127849438","-1"
"Mumbai","54.4","27.1","46.21","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","57.2","27.1","48.17","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","57.2","27.1","48.17","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","51.5","27.1","44.18","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","49.7","27.1","42.92","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","62.9","26.9","52.099999999999994","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","57.2","27.1","48.17","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","62.9","26.9","52.099999999999994","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","57.2","27.1","48.17","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","57.2","27.1","48.17","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","49.7","27.1","42.92","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","64.3","26.9","53.08","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","49.7","27.1","42.92","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","57.2","27.1","48.17","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","57.2","27.1","48.17","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","51.5","27.1","44.18","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","62.9","26.9","52.099999999999994","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","62.9","26.9","52.099999999999994","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","57.2","27.1","48.17","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","54.4","27.1","46.21","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","51.5","27.1","44.18","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","57.2","27.1","48.17","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","62.9","26.9","52.099999999999994","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","51.5","27.1","44.18","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","120.0","30.0","93.0","MODERATE","60.3","SPIKE","1772127849438","-1"
"Mumbai","57.2","27.1","48.17","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","18.5","26.2","20.81","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","57.2","27.1","48.17","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","49.7","27.1","42.92","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","49.7","27.1","42.92","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","49.7","27.1","42.92","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","18.5","26.2","20.81","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","51.5","27.1","44.18","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","62.9","26.9","52.099999999999994","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","49.7","27.1","42.92","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","49.7","27.1","42.92","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","49.7","27.1","42.92","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","51.5","27.1","44.18","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","57.2","27.1","48.17","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","62.9","26.9","52.099999999999994","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","62.9","26.9","52.099999999999994","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","62.9","26.9","52.099999999999994","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","57.2","27.1","48.17","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","49.7","27.1","42.92","LOW","60.3","NORMAL","1772127849438","-1"
"Mumbai","49.7","27.1","42.92","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","18.5","26.2","20.81","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","62.9","26.9","52.099999999999994","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","57.2","27.1","48.17","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","62.9","26.9","52.099999999999994","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","62.9","26.9","52.099999999999994","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","51.5","27.1","44.18","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","57.2","27.1","48.17","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","49.7","27.1","42.92","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","49.7","27.1","42.92","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","62.9","26.9","52.099999999999994","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","49.7","27.1","42.92","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","18.5","26.2","20.81","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","51.5","27.1","44.18","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","49.7","27.1","42.92","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","49.7","27.1","42.92","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","57.2","27.1","48.17","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","49.7","27.1","42.92","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","57.2","27.1","48.17","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","18.5","26.2","20.81","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","51.5","27.1","44.18","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","120.0","30.0","93.0","MODERATE","59.68529411764706","SPIKE","1772127849438","1"
"Mumbai","57.2","27.1","48.17","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","62.9","26.9","52.099999999999994","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","54.4","27.1","46.21","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","51.5","27.1","44.18","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","62.9","26.9","52.099999999999994","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","57.2","27.1","48.17","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","51.5","27.1","44.18","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","62.9","26.9","52.099999999999994","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","57.2","27.1","48.17","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","57.2","27.1","48.17","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","64.3","26.9","53.08","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","49.7","27.1","42.92","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","57.2","27.1","48.17","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","49.7","27.1","42.92","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","62.9","26.9","52.099999999999994","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","57.2","27.1","48.17","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","62.9","26.9","52.099999999999994","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","57.2","27.1","48.17","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","51.5","27.1","44.18","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","49.7","27.1","42.92","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","57.2","27.1","48.17","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","57.2","27.1","48.17","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","450.0","44.0","328.2","SEVERE","59.68529411764706","SPIKE","1772127849438","1"
"Mumbai","54.4","27.1","46.21","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","51.5","27.1","44.18","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","57.2","27.1","48.17","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","49.7","27.1","42.92","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","57.2","27.1","48.17","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","49.7","27.1","42.92","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","51.5","27.1","44.18","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","57.2","27.1","48.17","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","57.2","27.1","48.17","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","57.2","27.1","48.17","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","57.2","27.1","48.17","LOW","59.68529411764706","NORMAL","1772127849438","1"
"Mumbai","62.9","26.9","52.099999999999994","LOW","59.68529411764706","NORMAL","1772127849438","1"
